url,name
https://www.widia.com/us/en/products/p.6678403.html,6678403
https://www.widia.com/us/en/products/p.5895380.html,5895380
https://www.widia.com/us/en/products/p.5988043.html,5988043
https://www.widia.com/us/en/products/p.5419648.html,5419648
https://www.widia.com/us/en/products/p.2968584.html,2968584
https://www.widia.com/us/en/products/p.4171524.html,4171524
https://www.widia.com/us/en/products/p.4170803.html,4170803
https://www.widia.com/us/en/products/p.3323879.html,3323879
https://www.widia.com/us/en/products/p.2836639.html,2836639
https://www.widia.com/us/en/products/p.6498896.html,6498896
https://www.widia.com/us/en/products/p.4099034.html,4099034
https://www.widia.com/us/en/products/p.4166409.html,4166409
https://www.widia.com/us/en/products/p.6945644.html,6945644
https://www.widia.com/us/en/products/p.6344114.html,6344114
https://www.widia.com/us/en/products/p.3851005.html,3851005
https://www.widia.com/us/en/products/p.5903645.html,5903645
https://www.widia.com/us/en/products/p.6425416.html,6425416
https://www.widia.com/us/en/products/p.4167137.html,4167137
https://www.widia.com/us/en/products/p.6945911.html,6945911
https://www.widia.com/us/en/products/p.6776935.html,6776935
https://www.widia.com/us/en/products/p.6425777.html,6425777
https://www.widia.com/us/en/products/p.3899826.html,3899826
https://www.widia.com/us/en/products/p.2829908.html,2829908
https://www.widia.com/us/en/products/p.3954473.html,3954473
https://www.widia.com/us/en/products/p.6712972.html,6712972
https://www.widia.com/us/en/products/p.5564596.html,5564596
https://www.widia.com/us/en/products/p.3655942.html,3655942
https://www.widia.com/us/en/products/p.4170752.html,4170752
https://www.widia.com/us/en/products/p.6381961.html,6381961
https://www.widia.com/us/en/products/p.2836593.html,2836593
https://www.widia.com/us/en/products/p.6740387.html,6740387
https://www.widia.com/us/en/products/p.6572254.html,6572254
https://www.widia.com/us/en/products/p.5579352.html,5579352
https://www.widia.com/us/en/products/p.6945862.html,6945862
https://www.widia.com/us/en/products/p.5276240.html,5276240
https://www.widia.com/us/en/products/p.3850985.html,3850985
https://www.widia.com/us/en/products/p.6372048.html,6372048
https://www.widia.com/us/en/products/p.5883099.html,5883099
https://www.widia.com/us/en/products/p.4172405.html,4172405
https://www.widia.com/us/en/products/p.4143745.html,4143745
https://www.widia.com/us/en/products/p.2025281.html,2025281
https://www.widia.com/us/en/products/p.6945900.html,6945900
https://www.widia.com/us/en/products/p.2012758.html,2012758
https://www.widia.com/us/en/products/p.4171118.html,4171118
https://www.widia.com/us/en/products/p.6425779.html,6425779
https://www.widia.com/us/en/products/p.3899541.html,3899541
https://www.widia.com/us/en/products/p.6180291.html,6180291
https://www.widia.com/us/en/products/p.5698342.html,5698342
https://www.widia.com/us/en/products/p.3655932.html,3655932
https://www.widia.com/us/en/products/p.4171101.html,4171101
https://www.widia.com/us/en/products/p.2952694.html,2952694
https://www.widia.com/us/en/products/p.2646723.html,2646723
https://www.widia.com/us/en/products/p.2836627.html,2836627
https://www.widia.com/us/en/products/p.6498867.html,6498867
https://www.widia.com/us/en/products/p.3851561.html,3851561
https://www.widia.com/us/en/products/p.4173142.html,4173142
https://www.widia.com/us/en/products/p.6945919.html,6945919
https://www.widia.com/us/en/products/p.2441354.html,2441354
https://www.widia.com/us/en/products/p.6568880.html,6568880
https://www.widia.com/us/en/products/p.6372049.html,6372049
https://www.widia.com/us/en/products/p.6595770.html,6595770
https://www.widia.com/us/en/products/p.5873481.html,5873481
https://www.widia.com/us/en/products/p.6817758.html,6817758
https://www.widia.com/us/en/products/p.5980399.html,5980399
https://www.widia.com/us/en/products/p.6945897.html,6945897
https://www.widia.com/us/en/products/p.2957542.html,2957542
https://www.widia.com/us/en/products/p.4170008.html,4170008
https://www.widia.com/us/en/products/p.6817757.html,6817757
https://www.widia.com/us/en/products/p.3899785.html,3899785
https://www.widia.com/us/en/products/p.2830405.html,2830405
https://www.widia.com/us/en/products/p.5895294.html,5895294
https://www.widia.com/us/en/products/p.5416750.html,5416750
https://www.widia.com/us/en/products/p.5542347.html,5542347
https://www.widia.com/us/en/products/p.3637539.html,3637539
https://www.widia.com/us/en/products/p.6128256.html,6128256
https://www.widia.com/us/en/products/p.4170541.html,4170541
https://www.widia.com/us/en/products/p.6921189.html,6921189
https://www.widia.com/us/en/products/p.2836614.html,2836614
https://www.widia.com/us/en/products/p.3653469.html,3653469
https://www.widia.com/us/en/products/p.6945682.html,6945682
https://www.widia.com/us/en/products/p.6568841.html,6568841
https://www.widia.com/us/en/products/p.6568993.html,6568993
https://www.widia.com/us/en/products/p.2964208.html,2964208
https://www.widia.com/us/en/products/p.5883522.html,5883522
https://www.widia.com/us/en/products/p.4173110.html,4173110
https://www.widia.com/us/en/products/p.4143052.html,4143052
https://www.widia.com/us/en/products/p.6945887.html,6945887
https://www.widia.com/us/en/products/p.5908927.html,5908927
https://www.widia.com/us/en/products/p.6846586.html,6846586
https://www.widia.com/us/en/products/p.3899593.html,3899593
https://www.widia.com/us/en/products/p.3954478.html,3954478
https://www.widia.com/us/en/products/p.6425428.html,6425428
https://www.widia.com/us/en/products/p.5520248.html,5520248
https://www.widia.com/us/en/products/p.6461945.html,6461945
https://www.widia.com/us/en/products/p.4170805.html,4170805
https://www.widia.com/us/en/products/p.4002797.html,4002797
https://www.widia.com/us/en/products/p.2832769.html,2832769
https://www.widia.com/us/en/products/p.6788448.html,6788448
https://www.widia.com/us/en/products/p.3851553.html,3851553
https://www.widia.com/us/en/products/p.4171113.html,4171113
https://www.widia.com/us/en/products/p.6945587.html,6945587
https://www.widia.com/us/en/products/p.6568908.html,6568908
https://www.widia.com/us/en/products/p.5542606.html,5542606
https://www.widia.com/us/en/products/p.6425411.html,6425411
https://www.widia.com/us/en/products/p.5908967.html,5908967
https://www.widia.com/us/en/products/p.3650488.html,3650488
https://www.widia.com/us/en/products/p.6945912.html,6945912
https://www.widia.com/us/en/products/p.2639026.html,2639026
https://www.widia.com/us/en/products/p.4171154.html,4171154
https://www.widia.com/us/en/products/p.5903708.html,5903708
https://www.widia.com/us/en/products/p.3899683.html,3899683
https://www.widia.com/us/en/products/p.5895374.html,5895374
https://www.widia.com/us/en/products/p.6712975.html,6712975
https://www.widia.com/us/en/products/p.5419791.html,5419791
https://www.widia.com/us/en/products/p.2968601.html,2968601
https://www.widia.com/us/en/products/p.4169492.html,4169492
https://www.widia.com/us/en/products/p.2028170.html,2028170
https://www.widia.com/us/en/products/p.3954485.html,3954485
https://www.widia.com/us/en/products/p.6499220.html,6499220
https://www.widia.com/us/en/products/p.6680951.html,6680951
https://www.widia.com/us/en/products/p.4169500.html,4169500
https://www.widia.com/us/en/products/p.6945948.html,6945948
https://www.widia.com/us/en/products/p.5542329.html,5542329
https://www.widia.com/us/en/products/p.3849210.html,3849210
https://www.widia.com/us/en/products/p.5542006.html,5542006
https://www.widia.com/us/en/products/p.6596438.html,6596438
https://www.widia.com/us/en/products/p.5873417.html,5873417
https://www.widia.com/us/en/products/p.5415547.html,5415547
https://www.widia.com/us/en/products/p.6945883.html,6945883
https://www.widia.com/us/en/products/p.2012748.html,2012748
https://www.widia.com/us/en/products/p.4167087.html,4167087
https://www.widia.com/us/en/products/p.6817522.html,6817522
https://www.widia.com/us/en/products/p.3899574.html,3899574
https://www.widia.com/us/en/products/p.2288106.html,2288106
https://www.widia.com/us/en/products/p.6597788.html,6597788
https://www.widia.com/us/en/products/p.6766061.html,6766061
https://www.widia.com/us/en/products/p.2002503.html,2002503
https://www.widia.com/us/en/products/p.4171531.html,4171531
https://www.widia.com/us/en/products/p.6921241.html,6921241
https://www.widia.com/us/en/products/p.6498458.html,6498458
https://www.widia.com/us/en/products/p.6681011.html,6681011
https://www.widia.com/us/en/products/p.4171888.html,4171888
https://www.widia.com/us/en/products/p.6135221.html,6135221
https://www.widia.com/us/en/products/p.5274511.html,5274511
https://www.widia.com/us/en/products/p.6693151.html,6693151
https://www.widia.com/us/en/products/p.5538610.html,5538610
https://www.widia.com/us/en/products/p.6596433.html,6596433
https://www.widia.com/us/en/products/p.5873418.html,5873418
https://www.widia.com/us/en/products/p.2821036.html,2821036
https://www.widia.com/us/en/products/p.4140300.html,4140300
https://www.widia.com/us/en/products/p.4148165.html,4148165
https://www.widia.com/us/en/products/p.4151098.html,4151098
https://www.widia.com/us/en/products/p.5550228.html,5550228
https://www.widia.com/us/en/products/p.6846530.html,6846530
https://www.widia.com/us/en/products/p.3899676.html,3899676
https://www.widia.com/us/en/products/p.6180315.html,6180315
https://www.widia.com/us/en/products/p.6596130.html,6596130
